economy_code,economy_name,icp_participation_status,armilar_category,data_status,reason
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AFG,Afghanistan,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
AND,Andorra,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BHS,"Bahamas, The",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
BRB,Barbados,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
ERI,Eritrea,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
FRO,Faroe Islands,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
GRL,Greenland,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
HTI,Haiti,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP02,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP03,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP04,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP05,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP06,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP07,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP08,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP09,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP10,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP11,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
IRN,"Iran, Islamic Rep.",OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP12,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
LBY,Libya,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,CP01,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,ICP_PUBLICATION_HAS_NO_OFFICIAL_12_CATEGORY_ALLOCATION_FOR_NONPARTICIPANT_IMPUTATION
