economy_code,armilar_category,chosen_source_id,candidate_source_id,chosen_value_lcu,candidate_value_lcu,relative_difference,candidate_complete_proxy_set,candidate_missing_proxy_categories,selection_basis,status
DNK,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,135688215000.000,135688000000,0.000001584514911630313656937708260,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
DNK,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,319818783000.000,332206200000.0,0.03728833778538750932402826919,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
DNK,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,33270041000.000,33711000000.0,0.01308056717391949215389635431,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
DNK,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,123096593000.000,83544000000.0,0.3213134664092612213889624061,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
DNK,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,9490255000.000,7981800000.0,0.1589477838055984797036539060,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
DNK,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,135688215000.000,134589200000.0,0.008099561188862275179904164853,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
DNK,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,319818783000.000,332206200000.0,0.03728833778538750932402826919,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
DNK,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,33270041000.000,33711000000,0.01308056717391949215389635431,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
DNK,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,123096593000.000,83544000000,0.3213134664092612213889624061,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
DNK,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,9490255000.000,7981800000.0,0.1589477838055984797036539060,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
DNK,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,135688215000.000,134589200000.0,0.008099561188862275179904164853,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ESP,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,167800000000,167800000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ESP,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,30287000000,30287000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ESP,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,45402000000,45402000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ESP,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,9880000000,9880000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ESP,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,70934000000,70934000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
ESP,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,167800000000,173024000000.0,0.03019234325873867209173293878,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,30287000000,32389000000.0,0.06489857667726697335515144030,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,45402000000,40405000000.0,0.1100612307827848993436412493,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,9880000000,9645000000.0,0.02378542510121457489878542510,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,70934000000,70264000000.0,0.009445399949248597287619477261,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
ESP,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,167800000000,173024000000,0.03019234325873867209173293878,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,30287000000,32389000000,0.06489857667726697335515144030,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,45402000000,40405000000,0.1100612307827848993436412493,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,9880000000,9645000000,0.02378542510121457489878542510,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
ESP,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,70934000000,70264000000,0.009445399949248597287619477261,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,3133060000.00,3133060000.00,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
EST,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,559650000.00,559650000.00,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
EST,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,1322690000.00,1322690000.00,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
EST,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,82420000.00,82420000.00,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
EST,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,1372500000.0,1372500000.0,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
EST,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,3133060000.00,3133000000,0.00001915060675505735606723139678,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,559650000.00,560000000,0.000625,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,1322690000.00,1323000000,0.0002343159486016628873771730915,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,82420000.00,82000000,0.005095850521718029604464935695,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,1372500000.0,1372000000,0.0003642987249544626593806921676,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,3133060000.00,3390600000.0,0.07595705774789122869108712322,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
EST,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,559650000.00,565800000.0,0.01086956521739130434782608696,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,1322690000.00,1045700000.0,0.2094141484399216747688422835,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
EST,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,82420000.00,60800000.0,0.2623149720941519048774569279,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
EST,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,1372500000.0,1391500000.0,0.01365432985986345670140136543,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,3133060000.00,3385900000.0,0.07467438494934876989869753980,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
EST,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,559650000.00,565800000.0,0.01086956521739130434782608696,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
EST,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,1322690000.00,1037100000.0,0.2159160498680718838125335491,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
EST,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,82420000.00,69700000.0,0.1543314729434603251637951953,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
EST,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,1372500000.0,1385200000.0,0.009168351140629511983829049957,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,37085000000,37085000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FIN,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,5540000000,5540000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FIN,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,11067000000,11067000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FIN,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,438000000,438000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FIN,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,13301000000,13301000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FIN,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,37085000000,37085000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,5540000000,5540000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,11067000000,11067000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,438000000,438000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,13301000000,13301000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,37085000000,37172000000.0,0.002340471322500807059076724416,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,5540000000,5540000000.0,0.0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,11067000000,9604000000.0,0.1321948134092346616065781151,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FIN,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,438000000,499000000.0,0.1222444889779559118236472946,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FIN,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,13301000000,13048000000.0,0.01902112623111044282384783099,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,37085000000,37172000000,0.002340471322500807059076724416,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,5540000000,5540000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FIN,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,11067000000,9604000000,0.1321948134092346616065781151,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FIN,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,438000000,499000000,0.1222444889779559118236472946,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FIN,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,13301000000,13048000000,0.01902112623111044282384783099,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,351416000000,351416000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FRA,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,53064000000,53064000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FRA,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,97351000000,97351000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FRA,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,6669000000,6669000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FRA,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,159588000000,159588000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
FRA,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,351416000000,351416000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,53064000000,53064000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,97351000000,97351000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,6669000000,6669000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,159588000000,159588000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,351416000000,375626100000.0,0.06445265651135530784468917362,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,53064000000,51790900000.0,0.02399178350670887984320820142,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,97351000000,82257100000.0,0.1550461731261106716931515855,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,6669000000,9518300000.0,0.2993496737862853660842797558,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,159588000000,156830900000.0,0.01727636163120034087776023260,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
FRA,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,351416000000,375626100000.0,0.06445265651135530784468917362,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,53064000000,51790900000.0,0.02399178350670887984320820142,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,97351000000,82257100000.0,0.1550461731261106716931515855,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,6669000000,9518300000.0,0.2993496737862853660842797558,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
FRA,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,159588000000,156830900000.0,0.01727636163120034087776023260,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GBR,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,367526000000,367526000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GBR,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,27724000000,27724000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GBR,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,133574000000,133574000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GBR,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,32075000000,32075000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GBR,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,161823000000,161823000000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GRC,CP04,OECD_TABLE5_T501,OECD_TABLE5_T501,32706417000.000,32706417000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GRC,CP06,OECD_TABLE5_T501,OECD_TABLE5_T501,6054167000.000,6054167000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GRC,CP09,OECD_TABLE5_T501,OECD_TABLE5_T501,6471818000.000,6471818000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GRC,CP10,OECD_TABLE5_T501,OECD_TABLE5_T501,2555407000.000,2555407000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GRC,CP12,OECD_TABLE5_T501,OECD_TABLE5_T501,10680989000.000,10680989000.000,0,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,SELECTED_SINGLE_SOURCE_ECONOMY
GRC,CP04,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,32706417000.000,32706000000,0.00001274979157759775398203967130,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP06,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,6054167000.000,6054000000,0.00002758430680884752600977145163,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP09,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,6471818000.000,6472000000,0.00002812113720642768850432632880,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP10,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,2555407000.000,2555000000,0.0001592701280070063203239249169,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP12,OECD_TABLE5_T501,UNDATA_SNA_TABLE32,10680989000.000,10681000000,0.000001029866117404737384140061792,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP04,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,32706417000.000,32724700000.0,0.0005586911415536276879543586343,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP06,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,6054167000.000,6054200000.0,0.000005450761454857784678405074163,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP09,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,6471818000.000,4826700000.0,0.2541971977580333686763132091,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
GRC,CP10,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,2555407000.000,2555400000.0,0.000002739289670882172585423770069,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP12,OECD_TABLE5_T501,EUROSTAT_NAMA_10_CP18,10680989000.000,10655700000.0,0.002367664642291083718932769241,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP04,OECD_TABLE5_T501,OECD_TABLE5A_T501,32706417000.000,32724700000.0,0.0005586911415536276879543586343,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP06,OECD_TABLE5_T501,OECD_TABLE5A_T501,6054167000.000,6054200000.0,0.000005450761454857784678405074163,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP09,OECD_TABLE5_T501,OECD_TABLE5A_T501,6471818000.000,4826700000.0,0.2541971977580333686763132091,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_DIVERGENT
GRC,CP10,OECD_TABLE5_T501,OECD_TABLE5A_T501,2555407000.000,2555400000.0,0.000002739289670882172585423770069,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRC,CP12,OECD_TABLE5_T501,OECD_TABLE5A_T501,10680989000.000,10655700000.0,0.002367664642291083718932769241,true,,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,ALTERNATIVE_CONSISTENT
GRL,CP04,,UNDATA_SNA_TABLE32,,491200000,,false,CP10|CP12,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,NO_COMPLETE_SOURCE_FOR_ECONOMY
GRL,CP06,,UNDATA_SNA_TABLE32,,84300000,,false,CP10|CP12,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,NO_COMPLETE_SOURCE_FOR_ECONOMY
GRL,CP09,,UNDATA_SNA_TABLE32,,533000000,,false,CP10|CP12,ONE_COMPLETE_SOURCE_PER_ECONOMY_NO_PROVIDER_MIXING,NO_COMPLETE_SOURCE_FOR_ECONOMY
