economy_code,economy_name,heading_code,heading_name,expenditure_measure,value,unit,source_file,source_url,retrieved_at,source_hash,quality_flags
BWA,Botswana,1102000,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",REAL,0.446012187833828,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1102000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,2cdc02e436fd8c3158fa8e26b141ea590ce91de61ed529ea401975fb018e7b7a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102000,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",PPP,8.67502307891846,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1102000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,2cdc02e436fd8c3158fa8e26b141ea590ce91de61ed529ea401975fb018e7b7a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102100,1102100:ALCOHOLIC BEVERAGES,NOMINAL,2.12030298056968,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1102100/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102100/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102100,1102100:ALCOHOLIC BEVERAGES,REAL,0.154586053133175,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1102100/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102100/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102100,1102100:ALCOHOLIC BEVERAGES,PPP,13.7160043716431,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1102100/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102100/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102200,1102200:TOBACCO,NOMINAL,1.74886304236769,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1102200/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102200/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102200,1102200:TOBACCO,REAL,0.291395379586759,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1102200/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102200/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1102200,1102200:TOBACCO,PPP,6.00168418884277,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1102200/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102200/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,017d2a7d67fc3e7ca16ec34ad465577f7be5d50dd440a8043988ec52f60819c1,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1103000,1103000:CLOTHING AND FOOTWEAR,NOMINAL,5.31153245546697,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1103000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1103000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1103000,1103000:CLOTHING AND FOOTWEAR,REAL,0.89800621610062,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1103000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1103000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1103000,1103000:CLOTHING AND FOOTWEAR,PPP,5.91480588912964,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1103000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1103000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,67312784b54abe10080b54d9d1e53ab8e11fb5a40934da427c6291d308accc4a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1105000,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",NOMINAL,4.32885668327511,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1105000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1105000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1105000,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",REAL,0.629826702985529,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1105000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1105000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1105000,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",PPP,6.87309169769287,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1105000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1105000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:58Z,7e43e4eeed0876023a091f8cc1e6be2b171e87a4f49b2b32e8511bda700f9167,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1107000,1107000:TRANSPORT,NOMINAL,20.9031316550631,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1107000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1107000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1107000,1107000:TRANSPORT,REAL,3.07555841437531,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1107000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1107000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1107000,1107000:TRANSPORT,PPP,6.79653215408325,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1107000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1107000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,87d4aa25927cc2fc205ea887c1a59af3a1d37883273de87054cb8204060064c4,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1108000,1108000:COMMUNICATION,NOMINAL,6.19120428217108,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1108000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1108000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1108000,1108000:COMMUNICATION,REAL,1.18749386701386,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1108000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1108000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1108000,1108000:COMMUNICATION,PPP,5.21367263793945,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1108000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1108000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,5bc837a4848d76f53ad7e19dded198dd2938ad073a9684262529f1c9e105634d,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1111000,1111000:RESTAURANTS AND HOTELS,NOMINAL,3.266501925159,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1111000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1111000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1111000,1111000:RESTAURANTS AND HOTELS,REAL,0.434022960180849,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1111000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1111000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1111000,1111000:RESTAURANTS AND HOTELS,PPP,7.52610397338867,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1111000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1111000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:59Z,5808095da0497759e9af18ff6bd3270ad9bbea5334e3cb7613ea7bb184051ca9,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,1113000,1113000:NET PURCHASES ABROAD,NOMINAL,-0.00292463717718783,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1113000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1113000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:00Z,decc10b73de02df85fe68ce915e80412d936e7b932a602c5726ba3add6dab0c7,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9020000,9020000:ACTUAL INDIVIDUAL CONSUMPTION,NOMINAL,104.902099136406,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9020000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9020000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,8369566e37d1ec8635fd317fa094169395c17b2f3cf068681f3f85e296c015dc,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9020000,9020000:ACTUAL INDIVIDUAL CONSUMPTION,REAL,22.3783450447069,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9020000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9020000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,8369566e37d1ec8635fd317fa094169395c17b2f3cf068681f3f85e296c015dc,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9020000,9020000:ACTUAL INDIVIDUAL CONSUMPTION,PPP,4.68766117095947,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9020000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9020000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,8369566e37d1ec8635fd317fa094169395c17b2f3cf068681f3f85e296c015dc,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9060000,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",NOMINAL,15.8217736436096,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9060000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9060000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:00Z,af2553de832002d3b627a1f5c065abccbdecd0201af6c40a109a554a01a14ab5,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9060000,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",REAL,5.65497924593319,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9060000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9060000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:00Z,af2553de832002d3b627a1f5c065abccbdecd0201af6c40a109a554a01a14ab5,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9060000,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PPP,2.79784822463989,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9060000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9060000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:00Z,af2553de832002d3b627a1f5c065abccbdecd0201af6c40a109a554a01a14ab5,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9080000,9080000:ACTUAL HEALTH,NOMINAL,5.45406511331936,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9080000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9080000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,f7d9e59770035b324e42b9a170fe45570e4ee8a42f75d2b5afd2e816a42105e7,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9080000,9080000:ACTUAL HEALTH,REAL,2.14865775817331,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9080000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9080000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,f7d9e59770035b324e42b9a170fe45570e4ee8a42f75d2b5afd2e816a42105e7,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9080000,9080000:ACTUAL HEALTH,PPP,2.53835916519165,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9080000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9080000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,f7d9e59770035b324e42b9a170fe45570e4ee8a42f75d2b5afd2e816a42105e7,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9100000,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,NOMINAL,89.8504001174921,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9100000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9100000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,7b8bc172a78fac3e1ad106c4ffdfdd13afffa3aa3fe1fd9b02f66ebad56c998d,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9100000,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,REAL,17.6231715645373,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9100000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9100000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,7b8bc172a78fac3e1ad106c4ffdfdd13afffa3aa3fe1fd9b02f66ebad56c998d,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9100000,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,PPP,5.09842395782471,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9100000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9100000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,7b8bc172a78fac3e1ad106c4ffdfdd13afffa3aa3fe1fd9b02f66ebad56c998d,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9110000,9110000:ACTUAL RECREATION AND CULTURE,NOMINAL,2.70677160459765,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9110000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9110000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,b390d36054aa9717719a6654ab3f96ba4c175f84146726a1e08bd0d4105c6d1f,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9110000,9110000:ACTUAL RECREATION AND CULTURE,REAL,0.434471609970667,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9110000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9110000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,b390d36054aa9717719a6654ab3f96ba4c175f84146726a1e08bd0d4105c6d1f,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9110000,9110000:ACTUAL RECREATION AND CULTURE,PPP,6.23003101348877,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9110000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9110000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,b390d36054aa9717719a6654ab3f96ba4c175f84146726a1e08bd0d4105c6d1f,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9120000,9120000:ACTUAL EDUCATION,NOMINAL,16.6727771280122,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9120000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9120000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,993fb98c00e093bf3168d9a4fa67d012175fb1681981b932039817da9a52d715,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9120000,9120000:ACTUAL EDUCATION,REAL,5.4237120033029,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9120000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9120000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,993fb98c00e093bf3168d9a4fa67d012175fb1681981b932039817da9a52d715,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9120000,9120000:ACTUAL EDUCATION,PPP,3.07405281066895,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9120000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9120000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:01Z,993fb98c00e093bf3168d9a4fa67d012175fb1681981b932039817da9a52d715,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9140000,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,NOMINAL,8.28836305659017,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/9140000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9140000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:02Z,89e75ab0c94791bc298bc1b8d4f6cd056a113815df7fd0dfdf8e9b925ba37151,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9140000,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,REAL,2.01504776283056,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/9140000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9140000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:02Z,89e75ab0c94791bc298bc1b8d4f6cd056a113815df7fd0dfdf8e9b925ba37151,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
BWA,Botswana,9140000,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,PPP,4.11323404312134,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/9140000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/9140000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:22:02Z,89e75ab0c94791bc298bc1b8d4f6cd056a113815df7fd0dfdf8e9b925ba37151,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1000000,1000000:GROSS DOMESTIC PRODUCT,NOMINAL,1431.53747287442,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1000000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1000000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,f95a5048eb635987ab154c4f13982daa551901856fd16f6a75c989edd88ad896,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1000000,1000000:GROSS DOMESTIC PRODUCT,REAL,5.91836228901245,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1000000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1000000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,f95a5048eb635987ab154c4f13982daa551901856fd16f6a75c989edd88ad896,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1000000,1000000:GROSS DOMESTIC PRODUCT,PPP,241.880676269531,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1000000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1000000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:56Z,f95a5048eb635987ab154c4f13982daa551901856fd16f6a75c989edd88ad896,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1101000,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,NOMINAL,704.68044,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1101000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1101000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1101000,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,REAL,1.23196341216395,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1101000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1101000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1101000,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,PPP,571.997863769531,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1101000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1101000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,82e3557962d2a937db6c3a3bfb4f7e2d1b239274b612b37e07afbe23e71f55bd,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1102000,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",NOMINAL,114.93212,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1102000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,2cdc02e436fd8c3158fa8e26b141ea590ce91de61ed529ea401975fb018e7b7a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1102000,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",REAL,0.294651077221969,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1102000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,2cdc02e436fd8c3158fa8e26b141ea590ce91de61ed529ea401975fb018e7b7a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1102000,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",PPP,390.061767578125,Purchasing power parity (PPP) (US$ = 1),raw/world_bank_icp_2021/data/1102000/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102000/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,2cdc02e436fd8c3158fa8e26b141ea590ce91de61ed529ea401975fb018e7b7a,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1102100,1102100:ALCOHOLIC BEVERAGES,NOMINAL,77.9228,"Expenditure (local currency units, billions)",raw/world_bank_icp_2021/data/1102100/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102100/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
CAF,Central African Republic,1102100,1102100:ALCOHOLIC BEVERAGES,REAL,0.0857109508707567,"Expenditure, PPP-based (US$, billions)",raw/world_bank_icp_2021/data/1102100/page_0001.json,https://api.worldbank.org/v2/sources/90/classification/all/country/all/series/1102100/time/YR2021/data?format=json&per_page=5000&page=1,2026-06-28T22:21:57Z,a8559c00c26318bdf8735f06d1f95a39a287275b83e0abe4e72f8d1468f670fb,OFFICIAL_WORLD_BANK_ICP_2021_SOURCE90
