economy_code,economy_name,armilar_category,heading_code,reason,data_status,included_in_candidate_weights
LBY,Libya,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
LBY,Libya,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
LBY,Libya,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
LBY,Libya,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
LBY,Libya,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
LBY,Libya,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
LBY,Libya,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MAC,"Macao SAR, China",CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
MMR,Myanmar,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
PRI,Puerto Rico,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SMR,San Marino,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
SXM,Sint Maarten,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TCA,Turks and Caicos Islands,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TKM,Turkmenistan,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
TLS,Timor-Leste,CP12,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP01,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP02,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP03,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP04,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP05,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP06,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP07,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP08,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP09,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP10,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
VIR,Virgin Islands (U.S.),CP11,,OFFICIAL_ICP_IMPUTATION_AVAILABLE_ONLY_AT_HFCE_AGGREGATE_NO_PUBLIC_CATEGORY_ALLOCATION,OFFICIALLY_IMPUTED_AGGREGATE_ONLY,false
