STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP044,IX,DR,N,T0117,2021,101.37,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP041,IX,DR,N,T0117,2021,104.15,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP055,IX,DR,N,T0117,2021,101.93,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP10,IX,DR,N,T0117,2021,104.05,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP07,IX,DR,N,T0117,2021,108.19,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP104,IX,DR,N,T0117,2021,100.65,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP125,IX,DR,N,T0117,2021,97.98,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP095,IX,DR,N,T0117,2021,105.45,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP083,IX,DR,N,T0117,2021,99.2,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP04,IX,DR,N,T0117,2021,109.94,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,EST,S14,S1,P31DC,_Z,_Z,CP112,IX,DR,N,T0117,2021,104.18,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP125,IX,DR,N,T0117,2021,111.29,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP022,IX,DR,N,T0117,2021,105.59,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP081,IX,DR,N,T0117,2021,97.88,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP07,IX,DR,N,T0117,2021,103.7,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP062,IX,DR,N,T0117,2021,104.95,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP031,IX,DR,N,T0117,2021,100.3,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP111,IX,DR,N,T0117,2021,102.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP056,IX,DR,N,T0117,2021,101.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP123,IX,DR,N,T0117,2021,100.7,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP01,IX,DR,N,T0117,2021,101.87,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP023,IX,DR,N,T0117,2021,102.1,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP082,IX,DR,N,T0117,2021,100.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP127,IX,DR,N,T0117,2021,96.2,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP012,IX,DR,N,T0117,2021,102.2,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP102,IX,DR,N,T0117,2021,101.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP095,IX,DR,N,T0117,2021,100.81,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP043,IX,DR,N,T0117,2021,104.3,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP04,IX,DR,N,T0117,2021,100.74,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP05,IX,DR,N,T0117,2021,100.85,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP11,IX,DR,N,T0117,2021,103.77,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP091,IX,DR,N,T0117,2021,101.6,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP032,IX,DR,N,T0117,2021,98,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP055,IX,DR,N,T0117,2021,99.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP126,IX,DR,N,T0117,2021,106.39,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP011,IX,DR,N,T0117,2021,101.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP103,IX,DR,N,T0117,2021,101.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP093,IX,DR,N,T0117,2021,101.5,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP08,IX,DR,N,T0117,2021,100.72,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,_T,IX,DR,N,T0117,2021,102.15,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP072,IX,DR,N,T0117,2021,104.9,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP06,IX,DR,N,T0117,2021,101.98,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP045,IX,DR,N,T0117,2021,101.9,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP121,IX,DR,N,T0117,2021,107.02,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP02,IX,DR,N,T0117,2021,103.33,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP054,IX,DR,N,T0117,2021,98.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP052,IX,DR,N,T0117,2021,98.9,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP041,IX,DR,N,T0117,2021,100.5,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP071,IX,DR,N,T0117,2021,100.2,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP122,IX,DR,N,T0117,2021,102.6,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP021,IX,DR,N,T0117,2021,101.3,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP09,IX,DR,N,T0117,2021,100.45,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP105,IX,DR,N,T0117,2021,101.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP073,IX,DR,N,T0117,2021,103.7,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP061,IX,DR,N,T0117,2021,99.5,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP094,IX,DR,N,T0117,2021,99.14,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP042,IX,DR,N,T0117,2021,100.19,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP053,IX,DR,N,T0117,2021,101.9,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP12,IX,DR,N,T0117,2021,105.91,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP101,IX,DR,N,T0117,2021,99.6,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP096,IX,DR,N,T0117,2021,101.4,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP092,IX,DR,N,T0117,2021,103.3,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP104,IX,DR,N,T0117,2021,101.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP051,IX,DR,N,T0117,2021,101.1,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP112,IX,DR,N,T0117,2021,104.5,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP083,IX,DR,N,T0117,2021,100.8,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP03,IX,DR,N,T0117,2021,99.75,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP124,IX,DR,N,T0117,2021,99.6,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,HRV,S14,S1,P31DC,_Z,_Z,CP10,IX,DR,N,T0117,2021,101.04,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP011,IX,DR,N,T0117,2021,105.97,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP10,IX,DR,N,T0117,2021,108.66,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP091,IX,DR,N,T0117,2021,99.91,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP08,IX,DR,N,T0117,2021,98.47,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP056,IX,DR,N,T0117,2021,104.29,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP07,IX,DR,N,T0117,2021,110.44,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP063,IX,DR,N,T0117,2021,103.14,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP05,IX,DR,N,T0117,2021,105.47,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP095,IX,DR,N,T0117,2021,109.63,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP042,IX,DR,N,T0117,2021,107.93,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP094,IX,DR,N,T0117,2021,102.24,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP101,IX,DR,N,T0117,2021,111.39,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP102,IX,DR,N,T0117,2021,111.39,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP041,IX,DR,N,T0117,2021,104.76,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP083,IX,DR,N,T0117,2021,98.2,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP051,IX,DR,N,T0117,2021,106.96,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP127,IX,DR,N,T0117,2021,107.2,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP105,IX,DR,N,T0117,2021,109.5,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP054,IX,DR,N,T0117,2021,106.24,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP01,IX,DR,N,T0117,2021,106.25,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP071,IX,DR,N,T0117,2021,100.38,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP072,IX,DR,N,T0117,2021,116.52,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP053,IX,DR,N,T0117,2021,105.25,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP032,IX,DR,N,T0117,2021,101.13,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP104,IX,DR,N,T0117,2021,107.45,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP073,IX,DR,N,T0117,2021,102.48,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP023,IX,DR,N,T0117,2021,104.31,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP043,IX,DR,N,T0117,2021,108.43,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP122,IX,DR,N,T0117,2021,104.58,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP052,IX,DR,N,T0117,2021,104.55,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP103,IX,DR,N,T0117,2021,111.37,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP031,IX,DR,N,T0117,2021,102.43,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP081,IX,DR,N,T0117,2021,108.29,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP045,IX,DR,N,T0117,2021,109.06,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP09,IX,DR,N,T0117,2021,103.84,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP082,IX,DR,N,T0117,2021,93.7,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP04,IX,DR,N,T0117,2021,107.66,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP044,IX,DR,N,T0117,2021,103.35,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP124,IX,DR,N,T0117,2021,97.54,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP121,IX,DR,N,T0117,2021,103.36,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP06,IX,DR,N,T0117,2021,103.86,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP021,IX,DR,N,T0117,2021,104.31,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP096,IX,DR,N,T0117,2021,110.99,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP022,IX,DR,N,T0117,2021,104.65,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP061,IX,DR,N,T0117,2021,103.63,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,_T,IX,DR,N,T0117,2021,106.03,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP055,IX,DR,N,T0117,2021,104.02,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP126,IX,DR,N,T0117,2021,115.38,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP092,IX,DR,N,T0117,2021,106.18,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP111,IX,DR,N,T0117,2021,107.41,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP11,IX,DR,N,T0117,2021,105.78,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP02,IX,DR,N,T0117,2021,104.52,2020,F,1,A,0,_Z
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5_T501(1.0),I,A,BGR,S14,S1,P31DC,_Z,_Z,CP062,IX,DR,N,T0117,2021,106.23,2020,F,1,A,0,_Z
