STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP096,XDC,V,N,T0500,2021,180.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP08,XDC,V,N,T0500,2021,1395.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP062,XDC,V,N,T0500,2021,614.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP131,XDC,V,N,T0500,2021,960.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP102,XDC,V,N,T0500,2021,27.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP132,XDC,V,N,T0500,2021,522.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP07,XDC,V,N,T0500,2021,4800.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP053,XDC,V,N,T0500,2021,555.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP063,XDC,V,N,T0500,2021,75.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP012,XDC,V,N,T0500,2021,488.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP032,XDC,V,N,T0500,2021,377.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP09,XDC,V,N,T0500,2021,1953,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP013,XDC,V,N,T0500,2021,1.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP095,XDC,V,N,T0500,2021,19.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP133,XDC,V,N,T0500,2021,127.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP072,XDC,V,N,T0500,2021,3225.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP042,XDC,V,N,T0500,2021,2629.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP044,XDC,V,N,T0500,2021,359.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP031,XDC,V,N,T0500,2021,1119,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP02,XDC,V,N,T0500,2021,1882.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP121,XDC,V,N,T0500,2021,218,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP064,XDC,V,N,T0500,2021,30,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP061,XDC,V,N,T0500,2021,958.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP04,XDC,V,N,T0500,2021,5110.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0500,2021,0.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP045,XDC,V,N,T0500,2021,1160,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP03,XDC,V,N,T0500,2021,1496.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP074,XDC,V,N,T0500,2021,63.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP073,XDC,V,N,T0500,2021,290.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP011,XDC,V,N,T0500,2021,5961.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP01,XDC,V,N,T0500,2021,6451.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FIN,S14,S1,P31DC,_Z,_Z,_T,XDC,V,N,T0500,2021,121178,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,NLD,S14,S1,P31DC,_Z,_Z,CP013,XDC,V,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,SVN,S14,S1,P31DC,_Z,_Z,CP013,XDC,V,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,SVN,S14,S1,P31DC,_Z,_Z,CP103,XDC,V,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,NLD,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,PRT,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,SVN,S14,S1,P31DC,_Z,_Z,CP022,XDC,V,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,PRT,S14,S1,P31DC,_Z,_Z,CP022,XDC,Y,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,SVN,S14,S1,P31DC,_Z,_Z,CP013,XDC,Y,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,SVN,S14,S1,P31DC,_Z,_Z,CP022,XDC,Y,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,SVN,S14,S1,P31DC,_Z,_Z,CP103,XDC,Y,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,NLD,S14,S1,P31DC,_Z,_Z,CP013,XDC,Y,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,NLD,S14,S1,P31DC,_Z,_Z,CP022,XDC,Y,N,T0500,2021,0,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,FIN,S14,S1,P31DC,_Z,_Z,_T,XDC,Y,N,T0500,2021,118682,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP096,XDC,Y,N,T0500,2021,172.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,_T,XDC,Y,N,T0500,2021,30124.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP051,XDC,Y,N,T0500,2021,601.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP04,XDC,Y,N,T0500,2021,4619.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP102,XDC,Y,N,T0500,2021,25.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP054,XDC,Y,N,T0500,2021,136,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP101,XDC,Y,N,T0500,2021,56.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP103,XDC,Y,N,T0500,2021,0.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP052,XDC,Y,N,T0500,2021,85.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP012,XDC,Y,N,T0500,2021,478.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP024,XDC,Y,N,T0500,2021,31.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP098,XDC,Y,N,T0500,2021,139.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP042,XDC,Y,N,T0500,2021,2317.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP081,XDC,Y,N,T0500,2021,627.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP092,XDC,Y,N,T0500,2021,241.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP06,XDC,Y,N,T0500,2021,1600.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP01,XDC,Y,N,T0500,2021,6267.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP061,XDC,Y,N,T0500,2021,934,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP032,XDC,Y,N,T0500,2021,375.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP071,XDC,Y,N,T0500,2021,1215.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP044,XDC,Y,N,T0500,2021,354.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP122,XDC,Y,N,T0500,2021,687.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP139,XDC,Y,N,T0500,2021,685.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP063,XDC,Y,N,T0500,2021,72.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP073,XDC,Y,N,T0500,2021,282.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP023,XDC,Y,N,T0500,2021,624.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP045,XDC,Y,N,T0500,2021,1050.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP056,XDC,Y,N,T0500,2021,398.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP011,XDC,Y,N,T0500,2021,5788.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP13,XDC,Y,N,T0500,2021,2243.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP132,XDC,Y,N,T0500,2021,513.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP02,XDC,Y,N,T0500,2021,1841.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP097,XDC,Y,N,T0500,2021,218,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP083,XDC,Y,N,T0500,2021,718.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP064,XDC,Y,N,T0500,2021,28.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP031,XDC,Y,N,T0500,2021,1100.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP121,XDC,Y,N,T0500,2021,228.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP082,XDC,Y,N,T0500,2021,24,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP11,XDC,Y,N,T0500,2021,1227.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP09,XDC,Y,N,T0500,2021,1863.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP062,XDC,Y,N,T0500,2021,564.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP091,XDC,Y,N,T0500,2021,51.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP094,XDC,Y,N,T0500,2021,543.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP053,XDC,Y,N,T0500,2021,543,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP093,XDC,Y,N,T0500,2021,478,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP104,XDC,Y,N,T0500,2021,92.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP043,XDC,Y,N,T0500,2021,613.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP133,XDC,Y,N,T0500,2021,117.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP12,XDC,Y,N,T0500,2021,916.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP07,XDC,Y,N,T0500,2021,4398.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP05,XDC,Y,N,T0500,2021,2109.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP10,XDC,Y,N,T0500,2021,189.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP03,XDC,Y,N,T0500,2021,1476.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP131,XDC,Y,N,T0500,2021,928.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP112,XDC,Y,N,T0500,2021,146.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP021,XDC,Y,N,T0500,2021,1185.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP105,XDC,Y,N,T0500,2021,14.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP074,XDC,Y,N,T0500,2021,59.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP072,XDC,Y,N,T0500,2021,2840.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP095,XDC,Y,N,T0500,2021,19.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP111,XDC,Y,N,T0500,2021,1081.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP055,XDC,Y,N,T0500,2021,345.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP08,XDC,Y,N,T0500,2021,1370.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP041,XDC,Y,N,T0500,2021,282.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,LTU,S14,S1,P31DC,_Z,_Z,CP013,XDC,Y,N,T0500,2021,1.1,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP031,XDC,Y,N,T0500,2021,4130.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP024,XDC,Y,N,T0500,2021,934.6,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP062,XDC,Y,N,T0500,2021,1693.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP071,XDC,Y,N,T0500,2021,3456.2,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP139,XDC,Y,N,T0500,2021,663.8,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP112,XDC,Y,N,T0500,2021,1564.5,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP023,XDC,Y,N,T0500,2021,1948.3,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP052,XDC,Y,N,T0500,2021,521.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP133,XDC,Y,N,T0500,2021,887.7,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,IRL,S14,S1,P31DC,_Z,_Z,CP054,XDC,Y,N,T0500,2021,220.9,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,AUT,S14,S1,P31DC,_Z,_Z,CP082,XDC,Y,N,T0500,2021,345.4,,F,1,A,6,EUR
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE5A_T501(2.0),I,A,AUT,S14,S1,P31DC,_Z,_Z,CP102,XDC,Y,N,T0500,2021,275.8,,F,1,A,6,EUR
